5.62,0.1,0.34,0.08,4.61,0.98,0.32,0.66,4.56,0.66,0.98,0.27,0.05,0.05,0.05,0.37,10.008219178082191,17.554635761589406,0.0
1.3,0.06,0.53,0.58,4.63,0.89,0.49,0.46,9.48,0.62,0.43,0.56,0.05,0.05,0.05,2.32,0.0,0.0,437.976
9.72,0.19,0.98,0.41,9.02,0.84,0.3,0.24,2.01,0.85,0.87,0.22,0.05,0.05,0.05,1.34,22.51914893617021,30.557991231566362,0.0
2.27,0.2,0.0,0.98,9.25,0.83,0.27,0.73,6.31,0.47,0.86,0.1,0.05,0.05,0.05,1.54,0.0,283.05,0.0
10.51,0.07,0.78,0.12,8.38,0.79,0.37,0.23,6.25,0.2,0.28,0.59,0.05,0.05,0.05,0.73,0.0,0.13717466033720743,84.84703632887188
7.15,0.94,0.94,0.55,4.07,0.87,0.68,0.31,0.52,0.92,0.9,0.73,0.05,0.05,0.05,0.34,47.19000000000001,0.0,0.0
4.5,0.75,0.61,0.14,3.57,0.31,0.63,0.86,8.15,0.91,0.37,0.56,0.05,0.05,0.05,1.27,113.4,0.0,0.0
4.47,0.5,0.7,0.33,3.2,0.71,0.06,0.58,1.28,0.02,0.87,0.26,0.05,0.05,0.05,2.61,0.0,166.4,0.0
2.2,0.13,0.93,0.63,8.54,0.86,0.1,0.5,7.37,0.74,0.52,0.03,0.05,0.05,0.05,0.72,11.813842482100238,6.657871064467765,0.0
6.98,0.08,0.26,0.03,6.23,0.92,0.19,0.97,7.82,0.35,0.03,0.54,0.05,0.05,0.05,0.25,8.886574074074074,0.0,15.441466854724963
5.24,0.02,0.56,0.06,10.36,0.27,0.66,0.23,6.78,0.81,0.16,0.05,0.05,0.05,0.05,0.04,3.1314741035856573,1.9999999999999998,0.0
5.2,0.95,0.53,0.4,10.28,0.25,0.78,0.97,4.03,0.8,0.07,0.48,0.05,0.05,0.05,1.65,170.56,0.0,0.0
1.69,0.81,0.6,0.29,1.26,0.25,0.18,0.67,5.05,0.79,0.47,0.74,0.05,0.05,0.05,0.07,0.685135135135135,0.0,3.646209386281588
7.3,0.17,0.05,0.68,8.47,0.27,0.93,0.17,9.49,0.77,0.48,0.55,0.05,0.05,0.05,1.59,25.243472124206072,4.421859211855844,13.2560888252149
1.48,0.39,0.5,0.51,3.55,0.95,0.01,0.01,1.56,0.52,0.91,0.71,0.05,0.05,0.05,0.77,0.0,45.34453781512605,0.27083333333333337
9.76,0.29,0.88,0.16,6.99,0.54,0.87,0.88,5.65,0.35,0.64,0.57,0.05,0.05,0.05,0.83,6.468931234465616,61.023809523809526,0.0
10.6,0.07,0.28,0.32,5.27,0.95,0.3,0.65,1.71,0.45,0.38,0.48,0.05,0.05,0.05,2.45,133.06191687871075,9.762987012987011,0.0
6.57,0.67,0.41,0.55,9.5,0.1,0.56,0.22,1.31,0.81,0.86,0.2,0.05,0.05,0.05,1.36,0.0,256.5,0.0
9.57,0.3,0.98,0.94,4.2,0.24,0.26,0.72,4.17,0.15,0.85,0.22,0.05,0.05,0.05,2.24,0.0,187.32,0.0
8.75,0.24,0.5,0.13,2.37,0.41,0.81,0.72,7.21,0.98,0.04,0.65,0.05,0.05,0.05,2.79,486.50000000000006,0.0,0.0
3.73,0.88,0.79,0.12,6.11,0.8,0.88,0.24,9.91,0.42,0.2,0.9,0.05,0.05,0.05,2.71,0.0,0.0,535.14
1.54,0.81,0.65,0.5,0.53,0.44,0.76,0.27,9.3,0.68,0.22,0.45,0.05,0.05,0.05,0.79,0.0,0.0,145.08000000000004
4.76,0.14,0.32,0.28,0.66,0.14,0.04,0.51,1.34,0.26,0.63,0.89,0.05,0.05,0.05,2.96,0.3429394812680116,0.0,73.0909090909091
4.1,0.3,0.53,0.62,1.85,0.25,0.5,0.13,1.37,0.53,0.47,0.62,0.05,0.05,0.05,2.0,163.17999999999998,0.0,0.0
1.73,0.36,0.89,0.23,9.56,0.23,0.82,0.51,7.47,1.0,0.67,0.37,0.05,0.05,0.05,0.28,3.620930232558139,10.459518599562365,0.0
2.35,0.48,0.4,0.95,9.81,0.72,0.58,0.82,5.51,0.98,0.63,0.07,0.05,0.05,0.05,2.62,122.66999999999997,0.0,0.0
2.19,0.32,0.15,0.52,5.91,0.64,0.73,0.97,6.1,0.76,0.42,0.36,0.05,0.05,0.05,2.07,90.228,0.0,0.0
0.53,0.78,0.52,0.47,6.38,0.15,0.07,0.7,0.77,0.94,0.21,0.22,0.05,0.05,0.05,2.39,25.228,0.0,0.0
8.52,0.27,0.49,0.88,2.01,0.57,0.43,0.4,2.72,0.86,0.3,0.2,0.05,0.05,0.05,1.32,223.224,0.0,0.0
7.82,0.53,0.8,0.26,0.45,0.53,0.93,0.3,3.59,0.54,0.04,0.04,0.05,0.05,0.05,1.35,209.576,0.0,0.0
4.41,0.87,0.39,0.84,7.09,0.78,0.96,0.2,6.59,0.22,0.34,0.24,0.05,0.05,0.05,0.62,0.0,50.642857142857125,1.5879518072289156
10.09,0.48,0.67,0.37,2.41,0.89,0.23,0.18,8.65,0.08,0.56,0.53,0.05,0.05,0.05,2.11,0.0,0.0,363.29999999999995
7.79,0.72,0.9,0.25,6.25,0.47,0.95,0.4,4.66,0.58,0.61,0.34,0.05,0.05,0.05,0.58,10.838260869565218,12.01923076923077,0.0
5.53,0.02,0.55,0.43,5.81,0.08,0.63,0.41,3.31,0.84,0.25,0.26,0.05,0.05,0.05,2.18,199.24264705882354,1.4316756272401432,0.0
6.1,0.83,0.03,0.4,4.98,0.5,0.39,0.9,4.49,0.38,0.45,0.87,0.05,0.05,0.05,2.27,2.615780445969125,0.0,143.42158273381295
7.6,0.5,0.13,0.41,9.71,0.68,0.6,0.13,7.58,0.71,0.28,0.04,0.05,0.05,0.05,0.54,73.23636363636365,0.36326225215114105,0.0
6.31,0.5,0.45,0.36,2.51,0.29,0.61,0.27,3.38,0.4,0.27,0.21,0.05,0.05,0.05,0.6,74.45799999999998,0.0,0.0
9.93,0.4,0.37,0.02,0.71,0.4,0.85,0.86,4.93,0.56,0.55,0.03,0.05,0.05,0.05,1.2,174.5272727272727,0.3879781420765027,0.0
5.57,0.64,0.19,0.8,9.75,0.09,0.96,0.01,1.47,0.74,0.29,0.23,0.05,0.05,0.05,0.99,109.17199999999998,0.0,0.0
2.63,0.39,0.42,0.43,1.63,0.91,0.08,0.79,7.06,0.33,0.5,0.28,0.05,0.05,0.05,1.55,0.0,50.20399999999999,0.0
9.12,0.59,0.88,0.67,8.57,0.66,0.92,0.73,2.41,0.02,0.89,0.59,0.05,0.05,0.05,2.42,0.0,413.07399999999996,0.0
7.99,0.59,0.76,0.48,0.99,0.78,0.42,0.72,8.74,0.16,0.13,0.82,0.05,0.05,0.05,2.96,0.0,0.0,515.6600000000001
9.3,0.82,0.65,0.45,2.8,0.35,0.89,0.65,5.59,0.96,0.74,0.21,0.05,0.05,0.05,0.31,55.800000000000004,0.0,0.0
10.21,0.63,0.2,1.0,1.66,0.62,0.78,0.14,0.24,0.21,0.7,0.74,0.05,0.05,0.05,2.34,0.0,77.356,0.0
5.58,0.73,0.19,0.97,1.38,0.15,0.31,0.47,2.46,0.44,0.98,0.39,0.05,0.05,0.05,1.87,0.0,51.33599999999999,0.0
8.97,0.48,0.28,0.14,9.58,0.83,0.16,0.81,10.8,0.4,0.24,0.36,0.05,0.05,0.05,1.29,56.503937007874015,1.1492322456813822,12.388365424006556
3.24,0.37,0.14,0.52,2.76,0.67,0.75,0.54,5.77,0.33,0.52,0.43,0.05,0.05,0.05,0.29,0.8526315789473685,2.077791718946047,5.883466860888565
5.91,0.52,0.17,0.31,10.19,0.86,0.61,0.64,10.29,0.16,0.6,0.29,0.05,0.05,0.05,1.44,0.0,291.43399999999997,0.0
1.68,0.55,0.65,0.75,3.1,0.84,0.1,0.03,6.03,0.65,0.87,0.9,0.05,0.05,0.05,1.81,0.0,6.9318181818181825,41.08198614318706
8.64,0.8,0.03,0.92,6.8,0.26,0.75,0.42,9.35,0.78,0.01,0.52,0.05,0.05,0.05,1.14,82.03369065849925,0.0,9.259223300970874
6.7,0.12,0.0,0.88,8.94,0.32,0.25,0.16,2.43,0.84,0.99,0.98,0.05,0.05,0.05,2.19,25.230125523012557,4.0890707751564745,17.547310756972113
5.83,0.57,0.72,0.18,9.56,0.0,0.26,0.05,5.6,0.11,0.61,0.37,0.05,0.05,0.05,2.53,0.0,252.38400000000004,57.9310344827586
8.45,0.89,0.75,0.03,3.53,0.4,0.31,0.78,7.4,0.27,0.91,0.17,0.05,0.05,0.05,0.69,1.1575342465753424,40.41984732824427,0.0
1.01,0.85,0.05,0.9,10.49,0.55,0.9,0.91,1.77,0.63,0.32,0.56,0.05,0.05,0.05,0.34,0.0,1.4272108843537412,7.098318240620957
0.66,0.19,0.47,0.16,5.18,0.25,0.22,0.04,7.91,0.22,0.06,0.11,0.05,0.05,0.05,0.47,0.0,6.6304,42.07446808510638
1.34,0.15,0.61,0.51,3.36,0.16,0.29,0.45,5.17,0.61,0.1,0.77,0.05,0.05,0.05,2.29,0.0,0.0,235.752
7.65,0.41,0.56,0.73,5.96,0.95,0.34,0.58,4.57,0.75,0.13,0.24,0.05,0.05,0.05,1.05,159.11999999999998,0.0,0.0
2.55,0.8,0.97,0.48,6.97,0.98,0.66,0.38,8.03,0.43,0.79,0.75,0.05,0.05,0.05,2.79,0.0,387.53200000000004,0.0
2.22,0.52,0.8,0.66,7.15,0.73,0.11,0.83,1.43,0.12,0.91,0.21,0.05,0.05,0.05,2.92,0.0,416.1300000000001,0.0
9.61,0.7,0.3,0.26,10.41,0.8,0.97,0.63,1.66,0.97,0.84,0.27,0.05,0.05,0.05,0.17,11.490217391304347,7.946564885496183,0.0
3.23,0.96,0.59,0.15,9.7,0.07,0.06,0.25,0.55,0.18,0.54,0.17,0.05,0.05,0.05,2.69,0.0,519.92,0.0
0.72,0.52,0.77,0.33,6.41,0.19,0.75,0.41,1.92,0.41,0.06,0.12,0.05,0.05,0.05,1.07,15.264,0.0,0.0
3.89,0.76,0.64,0.75,2.79,0.2,0.53,0.01,8.68,0.9,0.87,0.43,0.05,0.05,0.05,1.26,0.0,39.703846153846165,19.88870703764321
10.37,0.57,0.86,0.89,0.72,1.0,0.5,0.38,6.08,0.14,0.16,0.77,0.05,0.05,0.05,0.41,0.0,0.0,48.63999999999999
4.38,0.33,0.69,0.29,4.05,0.61,0.51,0.86,4.3,0.91,0.77,0.36,0.05,0.05,0.05,0.8,26.00754005655042,2.958745165449076,0.0
8.31,0.77,0.33,0.75,5.01,0.71,0.81,0.41,7.95,0.62,0.7,0.81,0.05,0.05,0.05,1.33,0.0,0.0,209.88000000000002
4.44,0.79,0.43,0.85,3.39,0.91,0.58,0.37,4.71,0.85,0.7,0.11,0.05,0.05,0.05,0.81,71.04,0.0,0.0
8.97,0.34,0.22,0.65,2.08,0.31,0.87,0.17,4.03,0.14,0.02,0.84,0.05,0.05,0.05,2.36,0.0,0.0,189.41000000000003
3.61,0.31,0.75,0.28,1.48,0.32,0.15,0.58,4.46,0.7,0.41,0.22,0.05,0.05,0.05,2.19,157.396,0.0,0.0
3.57,0.83,0.31,0.48,9.45,0.96,0.45,0.81,4.83,0.27,0.21,0.14,0.05,0.05,0.05,0.91,64.25999999999999,0.0,0.0
4.18,0.39,0.46,0.24,6.14,0.43,0.49,0.31,2.12,0.49,0.02,0.64,0.05,0.05,0.05,2.58,0.0,0.0,108.968
7.17,0.43,0.48,0.99,4.06,0.58,0.46,0.71,4.4,0.4,0.04,0.83,0.05,0.05,0.05,0.1,2.5729665071770333,0.0,4.827586206896552
4.97,0.13,0.19,0.54,6.37,0.2,0.55,0.31,6.27,0.92,0.53,0.6,0.05,0.05,0.05,1.04,23.43577235772357,3.7544204322200394,3.1109607577807847
2.57,0.92,0.8,0.89,1.63,0.2,0.15,0.53,8.66,0.71,0.07,0.84,0.05,0.05,0.05,0.06,0.31341463414634146,0.0,6.72621359223301
4.35,0.09,0.33,0.35,5.22,0.28,0.67,0.46,3.65,0.65,0.92,0.83,0.05,0.05,0.05,0.22,3.5270270270270268,7.620437956204379,1.0041265474552958
0.09,0.24,0.18,0.11,2.49,0.03,0.99,0.25,7.1,0.96,0.38,0.35,0.05,0.05,0.05,2.91,0.0,21.453712190650787,49.07719298245613
9.43,0.85,0.04,0.88,0.94,0.46,0.17,0.42,3.0,0.82,0.26,0.13,0.05,0.05,0.05,2.26,424.34999999999997,0.0,0.0
5.52,0.2,0.23,0.78,8.45,0.47,0.7,0.75,3.38,0.65,0.65,0.76,0.05,0.05,0.05,0.68,7.220405493786787,6.725565106653931,2.0593377483443707
6.16,0.86,0.88,0.37,3.75,0.22,0.86,0.83,9.75,0.19,0.7,0.88,0.05,0.05,0.05,2.32,0.0,0.0,450.45
9.12,0.11,0.65,0.85,5.28,0.87,0.54,0.8,3.57,0.2,0.94,0.38,0.05,0.05,0.05,0.58,0.0,60.192,0.0
6.73,0.91,0.52,0.44,7.89,0.51,0.6,0.18,7.98,0.35,0.38,0.22,0.05,0.05,0.05,1.92,0.0,272.06896551724134,0.20357142857142857
5.85,0.67,0.47,0.03,7.97,0.1,0.71,0.04,0.71,0.17,0.48,0.28,0.05,0.05,0.05,2.57,0.03329160027316184,369.87845303867397,0.17986067131095632
3.82,0.54,0.42,0.54,4.66,0.21,0.46,0.01,1.37,0.53,0.78,0.45,0.05,0.05,0.05,2.09,0.0,113.85894206549118,2.7636887608069167
4.62,0.29,0.73,0.73,3.86,0.64,0.57,0.85,0.69,0.42,0.98,0.06,0.05,0.05,0.05,2.24,0.0,172.15599999999998,0.0
9.49,0.68,0.02,0.33,8.73,0.7,0.27,0.11,5.77,0.25,0.31,0.09,0.05,0.05,0.05,0.2,6.073599999999999,11.514388489208633,0.6893667861409796
9.7,0.95,0.06,0.67,1.3,0.14,0.89,0.24,5.21,0.68,0.55,0.24,0.05,0.05,0.05,1.52,289.4664031620553,0.0,0.03737714326709234
8.64,0.31,0.49,0.21,8.76,0.35,0.44,0.13,6.15,0.56,0.49,0.01,0.05,0.05,0.05,1.7,62.446075663466985,11.265997490589712,0.0
4.16,0.2,0.85,0.81,9.67,0.67,0.86,0.39,6.9,0.6,0.92,0.04,0.05,0.05,0.05,1.25,0.0,239.816,0.0
10.23,0.3,0.41,0.26,7.41,0.9,0.77,0.94,6.04,0.79,0.03,0.49,0.05,0.05,0.05,0.28,45.70103092783505,0.0,0.4828137490007993
3.28,0.33,0.09,0.09,4.91,0.44,0.81,0.46,4.67,0.18,0.67,0.86,0.05,0.05,0.05,0.46,0.0,1.582412523020258,21.588807785888076
10.11,0.37,0.08,0.14,2.31,0.34,0.76,0.05,1.37,0.23,0.49,0.26,0.05,0.05,0.05,0.89,4.013129770992367,25.40322580645161,0.0
3.02,0.42,0.52,0.7,0.64,0.02,0.86,0.03,5.62,0.45,0.69,0.49,0.05,0.05,0.05,0.87,0.0,5.204152249134948,34.19344773790951
7.38,0.23,0.05,0.65,3.88,0.12,0.08,0.9,1.29,0.68,0.53,0.7,0.05,0.05,0.05,2.33,78.90138248847924,0.0,10.569327731092436
8.81,0.04,0.41,0.18,4.3,0.7,0.82,0.86,9.1,0.14,0.66,0.88,0.05,0.05,0.05,1.16,0.0,0.0,209.3
10.06,0.16,0.81,0.77,0.76,0.89,0.34,0.92,9.52,0.64,0.32,0.24,0.05,0.05,0.05,2.66,533.18,0.0,0.0
6.12,0.24,0.34,0.95,0.96,0.58,0.65,0.33,8.79,0.34,0.31,0.94,0.05,0.05,0.05,2.48,0.0,0.0,434.226
9.26,0.03,0.91,0.47,1.27,0.25,0.18,0.35,5.23,0.51,0.15,0.35,0.05,0.05,0.05,2.07,381.512,0.0,0.0
7.94,0.16,0.45,0.09,1.24,0.3,0.99,0.72,7.89,0.87,0.8,0.49,0.05,0.05,0.05,1.81,109.36226415094339,2.392502756339581,0.0
6.27,0.98,0.6,0.14,0.96,1.0,0.5,0.76,10.38,0.49,0.7,0.2,0.05,0.05,0.05,1.4,174.30599999999998,0.0,0.0
4.76,0.31,0.79,0.6,1.74,0.89,0.45,0.86,6.89,0.18,0.18,0.01,0.05,0.05,0.05,1.44,136.13599999999997,0.0,0.0
1.89,0.85,0.34,0.85,1.76,0.36,0.45,0.3,7.29,0.55,0.31,0.05,0.05,0.05,0.05,1.84,69.17399999999998,0.0,0.0
2.0,0.88,0.35,0.03,4.44,0.82,0.69,0.79,1.59,0.53,0.11,0.51,0.05,0.05,0.05,1.3,51.6,0.0,0.0
3.29,0.41,0.55,0.54,8.35,0.08,0.08,0.28,2.5,0.34,0.96,0.69,0.05,0.05,0.05,2.15,0.0,221.72316384180792,1.127689104788341
2.78,0.0,0.13,0.93,8.28,0.4,0.63,0.77,3.78,0.77,0.58,1.0,0.05,0.05,0.05,0.26,1.9632768361581918,2.5794392523364484,5.039999999999998
4.41,0.89,0.68,0.64,7.69,0.05,0.81,0.75,9.88,1.0,0.47,0.5,0.05,0.05,0.05,0.83,72.32400000000001,0.0,0.0
7.69,0.92,0.53,0.87,3.29,0.88,0.84,1.0,1.82,0.31,0.96,0.31,0.05,0.05,0.05,2.7,0.0,177.00199999999998,0.0
4.62,0.75,0.15,0.77,7.42,0.32,0.05,0.02,3.51,0.54,0.48,0.33,0.05,0.05,0.05,2.07,93.43820224719101,0.0,6.518571428571427
10.79,0.11,0.33,0.33,2.48,0.11,0.87,0.83,8.76,0.98,0.89,0.39,0.05,0.05,0.05,2.95,620.7945205479451,0.024308959027641634,0.0
10.67,0.49,0.27,0.34,10.14,0.74,0.95,0.12,0.73,0.74,0.74,1.0,0.05,0.05,0.05,2.07,25.2081466395112,20.53555355535554,0.0
5.52,0.34,0.68,0.51,6.77,0.35,0.83,0.25,2.74,0.27,0.45,0.87,0.05,0.05,0.05,0.72,0.0,1.7295620437956205,25.97925925925926
1.63,0.78,0.79,0.7,0.46,0.11,0.35,0.86,0.58,0.05,0.19,0.61,0.05,0.05,0.05,2.54,0.0,0.0,29.348000000000003
0.15,0.76,0.24,0.19,9.9,0.87,1.0,0.37,5.11,0.83,0.79,0.72,0.05,0.05,0.05,2.97,0.0,586.0799999999999,0.0
6.83,0.2,0.37,0.4,4.48,0.12,0.78,0.39,1.89,0.4,0.9,0.5,0.05,0.05,0.05,1.02,0.542709574890743,74.91891891891892,0.04184193048483506
0.7,0.21,0.24,0.74,5.79,0.73,0.62,0.22,2.18,0.66,0.68,0.02,0.05,0.05,0.05,2.49,0.0,287.18399999999997,0.0
2.48,0.03,0.94,0.15,3.47,0.2,0.0,0.33,5.54,0.23,0.2,0.33,0.05,0.05,0.05,1.83,2.170510708401977,0.0,108.58399999999997
7.78,0.89,0.5,0.79,3.66,0.57,0.1,0.25,1.71,0.09,0.34,0.83,0.05,0.05,0.05,2.42,0.0,0.0,82.42200000000001
5.8,0.99,0.54,0.62,2.02,0.64,0.11,0.54,2.71,0.51,0.78,0.62,0.05,0.05,0.05,1.79,0.0,71.91199999999999,0.0
4.66,0.4,0.66,0.63,4.37,0.76,0.94,0.77,6.44,0.52,0.49,0.33,0.05,0.05,0.05,2.56,237.66,0.0,0.0
4.04,0.03,0.32,0.65,9.96,0.14,0.99,0.82,7.63,0.49,0.22,0.77,0.05,0.05,0.05,2.42,0.0,0.0,367.766
6.4,0.18,0.64,0.47,6.4,0.1,0.47,0.11,5.92,0.56,0.97,0.47,0.05,0.05,0.05,2.43,0.0,189.4054054054054,4.884152629769679
10.04,0.85,0.84,0.65,1.67,0.8,0.62,0.79,9.89,0.24,0.05,0.41,0.05,0.05,0.05,0.19,2.995226730310262,0.0,17.09382716049383
3.0,0.31,0.19,0.83,7.97,0.83,0.1,0.68,9.32,0.67,0.18,0.17,0.05,0.05,0.05,0.19,7.8125,0.0,5.735384615384614
8.77,0.84,0.44,0.94,4.78,0.13,0.85,0.93,6.06,0.71,0.86,0.39,0.05,0.05,0.05,1.63,0.0,154.872,0.0
5.89,0.91,0.52,0.52,1.36,0.75,0.85,0.16,8.64,0.86,0.46,0.09,0.05,0.05,0.05,2.6,305.1019999999999,0.0,0.0
4.59,0.22,0.26,0.67,3.94,0.85,0.8,0.21,5.23,0.15,0.57,0.32,0.05,0.05,0.05,2.3,0.0,180.452,0.0
7.49,0.42,0.56,0.93,8.02,0.6,0.12,1.0,2.73,0.67,0.71,0.01,0.05,0.05,0.05,1.4,0.0,222.95600000000002,0.0
9.14,0.43,0.92,0.14,10.57,0.46,0.22,0.84,7.26,0.62,0.23,0.77,0.05,0.05,0.05,2.47,0.0,0.0,358.644
7.32,0.79,0.85,0.41,4.16,0.06,0.18,0.56,3.68,0.55,0.76,0.63,0.05,0.05,0.05,1.62,0.0,47.70642201834863,3.7403278688524586
1.13,0.35,0.94,1.0,6.71,0.27,0.6,0.55,2.4,0.99,0.22,0.11,0.05,0.05,0.05,1.12,25.086,0.0,0.0
10.25,0.28,0.41,0.99,5.69,0.4,0.34,0.08,2.81,0.17,0.93,0.99,0.05,0.05,0.05,0.27,0.0,9.685106382978725,4.9219745222929925
3.24,0.27,0.72,0.7,0.73,0.35,0.84,0.21,5.11,0.23,0.56,0.2,0.05,0.05,0.05,1.05,0.0,15.184000000000003,0.0
5.64,0.22,0.21,0.59,4.95,0.75,0.07,0.41,9.32,0.94,0.88,0.26,0.05,0.05,0.05,2.53,230.26115702479336,0.0,2.09062359802602
5.84,0.85,0.8,0.94,2.9,0.76,0.33,0.65,3.65,0.1,0.33,0.16,0.05,0.05,0.05,1.76,0.0,101.49999999999997,0.0
10.38,0.8,0.21,0.37,3.4,0.32,0.8,0.5,2.09,0.03,0.42,0.89,0.05,0.05,0.05,1.72,0.0,0.0,71.478
5.72,0.87,0.37,0.49,2.47,0.75,0.31,0.09,4.16,0.78,0.17,0.07,0.05,0.05,0.05,1.56,177.32,0.0,0.0
8.74,0.33,0.97,0.84,4.59,0.48,0.91,0.33,0.51,0.97,0.05,0.71,0.05,0.05,0.05,1.54,267.444,0.0,0.0
2.77,0.58,0.69,0.93,1.26,0.22,0.65,0.78,2.06,0.96,0.18,0.9,0.05,0.05,0.05,1.64,90.30199999999999,0.0,0.0
3.8,0.7,0.62,0.53,6.48,0.57,0.78,0.71,5.13,0.7,0.75,0.51,0.05,0.05,0.05,1.58,0.0,203.472,0.0
6.26,0.32,0.82,0.66,9.54,0.3,0.71,0.52,2.37,0.45,0.71,0.87,0.05,0.05,0.05,1.8,0.0,341.5319999999999,0.0
9.87,0.57,0.53,0.01,10.23,0.46,0.93,0.68,4.84,0.31,0.58,0.33,0.05,0.05,0.05,2.74,9.770380434782608,292.28571428571433,0.0
7.01,0.36,0.64,0.04,6.89,0.41,0.87,0.01,4.76,0.26,0.17,0.5,0.05,0.05,0.05,2.58,0.0,3.909981083787694,178.82395644283116
3.01,0.95,0.22,0.28,2.43,0.44,0.13,0.89,7.11,0.29,0.45,0.27,0.05,0.05,0.05,0.92,0.0,44.226000000000006,0.0
10.21,0.45,0.69,0.36,3.99,0.54,0.57,0.87,3.51,0.12,0.28,0.16,0.05,0.05,0.05,0.45,1.7756521739130435,24.782608695652176,0.0
6.54,0.97,0.64,0.81,9.09,1.0,0.94,0.46,3.2,0.13,0.03,0.99,0.05,0.05,0.05,0.57,0.0,0.0,35.84
6.11,0.3,0.34,0.71,1.87,0.84,0.6,0.46,5.21,0.79,0.93,0.88,0.05,0.05,0.05,0.37,3.7871900826446274,0.0,14.026923076923078
1.51,0.64,0.04,0.36,0.93,0.45,0.32,0.41,5.25,0.88,0.38,0.95,0.05,0.05,0.05,0.92,3.640862944162436,0.0,34.115523465703966
10.22,0.21,1.0,0.62,3.3,0.45,0.42,0.36,8.98,0.55,0.27,0.83,0.05,0.05,0.05,2.5,0.0,0.0,447.204
8.1,0.31,0.18,0.19,2.08,0.41,0.83,0.28,6.62,0.75,0.03,0.32,0.05,0.05,0.05,1.73,278.64,0.0,0.0
1.91,0.31,0.51,0.06,5.27,0.42,0.66,0.66,5.02,0.99,0.26,0.52,0.05,0.05,0.05,0.73,24.129893238434168,1.1382289416846654,0.0
8.47,0.05,0.12,0.14,4.03,0.11,0.06,0.97,5.05,0.01,0.85,0.71,0.05,0.05,0.05,2.75,0.0,220.84400000000005,0.0
